-0.006806 -0.013895 -0.002641 0.999877
-0.006509 -0.013885 -0.002468 0.999879
-0.006394 -0.014041 -0.002661 0.999877
-0.00538 -0.014289 -0.001719 0.999882
-0.004841 -0.014408 -0.001319 0.999884
-0.005096 -0.01436 -0.001645 0.999883
-0.004726 -0.014409 -0.001432 0.999884
-0.004279 -0.014522 -0.001248 0.999885
-0.003303 -0.014625 -0.000402 0.999888
-0.003076 -0.014652 -0.00019 0.999888
-0.003537 -0.014647 -0.000505 0.999886
-0.003438 -0.014518 -0.000436 0.999889
-0.005895 -0.014014 -0.00209 0.999882
-0.006295 -0.013799 -0.002467 0.999882
-0.00685 -0.013332 -0.001697 0.999886
-0.005841 -0.013386 -0.00118 0.999893
-0.004521 -0.013729 -0.000383 0.999896
-0.005006 -0.013769 -0.000846 0.999892
-0.005907 -0.013938 -0.001684 0.999884
-0.006502 -0.014111 -0.002373 0.999876
-0.006452 -0.014158 -0.002617 0.999876
-0.005827 -0.014347 -0.002241 0.999878
-0.004573 -0.014497 -0.001305 0.999884
-0.004118 -0.014473 -0.001088 0.999886
-0.004197 -0.014539 -0.001081 0.999885
-0.004685 -0.014471 -0.0013 0.999884
-0.004886 -0.014438 -0.001609 0.999883
-0.002811 -0.014594 0.000525 0.999889
-0.000788 -0.01489 0.001464 0.999888
0.000154 -0.014987 0.002557 0.999884
0.000202 -0.015045 0.002265 0.999884
-0.000658 -0.014994 0.001558 0.999886
-0.002418 -0.014793 9.9E-05 0.999888
-0.004394 -0.014508 -0.001218 0.999884
-0.005908 -0.014193 -0.002345 0.999879
-0.006374 -0.014056 -0.00255 0.999878
-0.006326 -0.01407 -0.002489 0.999878
-0.006403 -0.013976 -0.002112 0.99988
-0.006488 -0.014178 -0.002484 0.999875
-0.006074 -0.014355 -0.002441 0.999876
-0.005336 -0.014478 -0.002028 0.999879
-0.004791 -0.014437 -0.00159 0.999883
-0.005919 -0.014108 -0.002244 0.99988
-0.006166 -0.014068 -0.002471 0.999879
-0.006192 -0.014012 -0.002526 0.999879
-0.006078 -0.014021 -0.002308 0.999881
-0.006393 -0.013753 -0.002538 0.999882
-0.00639 -0.013868 -0.002336 0.999881
-0.006521 -0.013798 -0.002557 0.99988
-0.00644 -0.013561 -0.002026 0.999885
-0.006162 -0.013406 -0.001188 0.99989
-0.006205 -0.013916 -0.002051 0.999882
-0.006398 -0.01438 -0.002685 0.999873
-0.004691 -0.014511 -0.001244 0.999883
-0.002597 -0.014711 0.000178 0.999888
-0.002282 -0.014826 0.000314 0.999887
-0.002808 -0.014777 8.3E-05 0.999887
-0.003819 -0.014547 -0.000737 0.999887
-0.005956 -0.014082 -0.002194 0.999881
-0.006253 -0.013926 -0.002464 0.99988
-0.006413 -0.014043 -0.002381 0.999878
-0.006355 -0.013865 -0.001866 0.999882
-0.006269 -0.013418 -0.001553 0.999889
-0.0062 -0.013852 -0.002397 0.999882
-0.006208 -0.01409 -0.002229 0.999879
-0.005954 -0.014348 -0.002267 0.999877
-0.004641 -0.014553 -0.00152 0.999882
-0.003559 -0.014712 -0.000621 0.999885
-0.002418 -0.014856 0.000275 0.999887
-0.005172 -0.014203 -0.001816 0.999884
-0.006487 -0.014076 -0.002571 0.999877
-0.006393 -0.014101 -0.002435 0.999877
-0.006289 -0.01395 -0.002035 0.999881
-0.006386 -0.014073 -0.002444 0.999878
-0.006506 -0.014102 -0.002626 0.999876
-0.005688 -0.014216 -0.001401 0.999882
-0.004132 -0.014463 -0.000947 0.999887
-0.000413 -0.014846 0.002358 0.999887
0.000261 -0.01503 0.002324 0.999884
0.001321 -0.015178 0.003667 0.999877
0.001382 -0.015234 0.002862 0.999879
0.001047 -0.01516 0.00345 0.999879
0.000636 -0.015148 0.00279 0.999881
-0.000472 -0.014933 0.001743 0.999887
-0.003236 -0.014681 -0.000295 0.999887
-0.00569 -0.014355 -0.002053 0.999879
-0.006442 -0.014154 -0.002578 0.999876
-0.006603 -0.013994 -0.002694 0.999877
-0.006591 -0.013716 -0.002151 0.999882
-0.006265 -0.01377 -0.002353 0.999883
-0.006156 -0.014065 -0.002325 0.999879
-0.005628 -0.014218 -0.001683 0.999882
-0.004065 -0.01455 -0.000793 0.999886
-0.005452 -0.014193 -0.001739 0.999883
-0.005928 -0.014239 -0.002131 0.999879
-0.006232 -0.014249 -0.002435 0.999876
-0.006294 -0.014229 -0.002459 0.999876
-0.006228 -0.014183 -0.002472 0.999877
-0.006382 -0.014047 -0.002661 0.999877
-0.00651 -0.014109 -0.00263 0.999876
-0.006362 -0.0142 -0.002438 0.999876
-0.006065 -0.014211 -0.002252 0.999878
-0.005944 -0.013981 -0.001882 0.999883
-0.005858 -0.013637 -0.001497 0.999889
-0.005503 -0.013701 -0.001675 0.99989
-0.006052 -0.013844 -0.00228 0.999883
-0.006196 -0.014136 -0.002599 0.999878
-0.006409 -0.014218 -0.002719 0.999875
-0.006436 -0.014195 -0.002504 0.999875
-0.006393 -0.014183 -0.002533 0.999876
-0.005557 -0.013992 -0.00152 0.999886
-0.002529 -0.014297 0.001677 0.999893
0.001843 -0.014653 0.005085 0.999878
0.000572 -0.015259 0.002927 0.999879
0.000244 -0.015403 0.001779 0.99988
0.001315 -0.015392 0.002509 0.999878
-0.000806 -0.015011 0.00136 0.999886
-0.001721 -0.01464 0.001513 0.99989
-0.003108 -0.014536 2.8E-05 0.99989
-0.003759 -0.014366 -0.000256 0.99989
-0.006027 -0.013777 -0.002004 0.999885
-0.006753 -0.013422 -0.002734 0.999883
-0.005883 -0.013739 -0.001662 0.999887
-0.005591 -0.013714 -0.001357 0.999889
-0.005609 -0.013806 -0.001323 0.999888
-0.006319 -0.013733 -0.001973 0.999884
-0.006363 -0.013751 -0.002228 0.999883
-0.006444 -0.013944 -0.002357 0.999879
-0.006234 -0.014032 -0.00247 0.999879
-0.004891 -0.014196 -0.000985 0.999887
-0.002867 -0.014561 -1E-06 0.99989
-0.001498 -0.014796 0.000927 0.999889
0.000433 -0.01504 0.003156 0.999882
0.000667 -0.015177 0.002681 0.999881
0.000517 -0.015171 0.002266 0.999882
0.000212 -0.015099 0.002008 0.999884
-0.004007 -0.014292 -0.000872 0.999889
-0.006604 -0.014064 -0.002681 0.999876
-0.006203 -0.013961 -0.002224 0.999881
-0.005625 -0.01392 -0.001566 0.999886
-0.0052 -0.013909 -0.000994 0.999889
-0.005698 -0.013947 -0.00127 0.999886
-0.006204 -0.013986 -0.00196 0.999881
-0.006401 -0.01391 -0.00219 0.99988
-0.006496 -0.013738 -0.001848 0.999883
-0.005627 -0.014234 -0.001835 0.999881
-0.004877 -0.014357 -0.001781 0.999884
-0.005558 -0.014299 -0.002421 0.999879
-0.005088 -0.014344 -0.001884 0.999882
-0.005102 -0.014364 -0.001803 0.999882
-0.004752 -0.01447 -0.001451 0.999883
-0.005166 -0.014431 -0.001748 0.999881
-0.005342 -0.014291 -0.001923 0.999882
-0.0055 -0.014322 -0.001911 0.999881
-0.005442 -0.014283 -0.002111 0.999881
-0.005321 -0.014216 -0.001879 0.999883
-0.005886 -0.014173 -0.002187 0.99988
-0.005925 -0.014266 -0.002272 0.999878
-0.006059 -0.014038 -0.002665 0.99988
-0.006478 -0.01403 -0.002711 0.999877
-0.005825 -0.014252 -0.001962 0.99988
-0.004165 -0.013573 0.000359 0.999899
-0.004892 -0.013122 -0.000317 0.999902
-0.005286 -0.012856 -0.000199 0.999903
-0.00587 -0.012799 -1.5E-05 0.999901
-0.007062 -0.012434 -0.000525 0.999898
-0.006973 -0.012545 -0.000958 0.999897
-0.005017 -0.013831 -0.000158 0.999892
-0.000448 -0.014362 0.004191 0.999888
0.001574 -0.014308 0.005929 0.999879
0.002036 -0.014739 0.004959 0.999877
0.001054 -0.015405 0.002897 0.999877
-4.9E-05 -0.014566 0.003449 0.999888
0.000645 -0.014036 0.004973 0.999889
0.001851 -0.014155 0.005979 0.99988
0.002026 -0.014259 0.005801 0.999879
0.001676 -0.014484 0.005729 0.999877
0.001204 -0.014083 0.005529 0.999885
-0.002256 -0.013244 0.004087 0.999901
-0.003175 -0.0129 0.003415 0.999906
-0.003518 -0.012853 0.001717 0.99991
-0.0036 -0.01299 0.002041 0.999907
-0.003371 -0.013554 0.000792 0.999902
-0.00477 -0.013427 -0.0007 0.999898
-0.003824 -0.013456 -0.000522 0.999902
0.000907 -0.013886 0.003156 0.999898
0.002315 -0.014498 0.004536 0.999882
0.002539 -0.014712 0.004541 0.999878
0.00141 -0.014302 0.005084 0.999884
-0.001385 -0.014519 0.002464 0.999891
-0.004403 -0.014065 0.000333 0.999891
-0.007058 -0.01277 -0.000412 0.999894
-0.005956 -0.012314 0.001037 0.999906
-0.005343 -0.012256 0.001726 0.999909
-0.006327 -0.012269 0.000341 0.999905
-0.007673 -0.011568 -0.000111 0.999904
-0.007164 -0.012651 -0.001048 0.999894
-0.007064 -0.01326 -0.001303 0.999886
-0.006865 -0.012896 -0.000967 0.999893
-0.005761 -0.012249 0.001169 0.999908
-0.004757 -0.01252 0.001521 0.999909
-0.004825 -0.012283 0.001623 0.999912
-0.004945 -0.012606 0.001019 0.999908
-0.005482 -0.012273 0.001513 0.999909
-0.007394 -0.012304 -0.001272 0.999896
-0.004682 -0.013399 0.000577 0.999899
0.00353 -0.014858 0.005752 0.999867
0.003187 -0.015201 0.005952 0.999862
0.002554 -0.014598 0.006191 0.999871
0.000345 -0.014415 0.004242 0.999887
-0.002294 -0.014665 0.000569 0.99989
0.001677 -0.015683 0.000773 0.999875
-0.006054 -0.015881 -0.002642 0.999852
0.003346 -0.015833 0.005335 0.999855
0.000208 -0.015577 0.002573 0.999875
-0.002129 -0.015406 0.000266 0.999879
0.001556 -0.015798 0.002546 0.999871
-0.005648 -0.015427 -0.002828 0.999861
-0.003823 -0.015349 -0.001456 0.999874
0.00032 -0.01569 0.001989 0.999875
-0.00092 -0.015737 0.001304 0.999875
-0.00438 -0.015438 -0.001579 0.99987
-0.005889 -0.015264 -0.002554 0.999863
0.001734 -0.015477 0.002942 0.999874
-0.005113 -0.013385 0.004628 0.999887
-0.007555 -0.000682 0.017682 0.999815
-0.017496 0.022813 0.024948 0.999275
-0.023375 0.042209 0.02776 0.99845
-0.021759 0.046723 0.037659 0.997961
-0.020885 0.040945 0.037258 0.998248
-0.022588 0.038598 0.035063 0.998384
-0.029754 0.035778 0.029194 0.99849
-0.033321 0.028869 0.023833 0.998743
-0.033672 0.022525 0.023066 0.998913
-0.031276 0.018825 0.020215 0.999129
-0.039231 0.022038 0.011434 0.998922
-0.036293 0.025062 0.002726 0.999023
-0.031324 0.016817 -0.009898 0.999319
-0.027886 0.009591 -0.013157 0.999479
-0.015613 4.6E-05 -0.012409 0.999801
-0.00775 -0.009505 -0.008874 0.999885
-0.010876 -0.012339 -0.017751 0.999707
-0.015995 -0.002352 -0.022671 0.999612
-0.019325 0.011341 -0.031376 0.999256
-0.027636 0.02479 -0.03049 0.998845
-0.029976 0.03394 -0.021515 0.998743
-0.032085 0.039737 -0.017097 0.998549
-0.028205 0.043484 -0.015407 0.998537
-0.018412 0.038143 -0.019976 0.998903
0.001724 0.03846 -0.004775 0.999247
0.021401 0.041803 0.018982 0.998716
0.037095 0.044526 0.037709 0.997607
0.04867 0.037989 0.050288 0.996825
0.06175 0.025773 0.069259 0.995352
0.074625 0.026577 0.082459 0.993441
0.06935 0.030011 0.079075 0.994
0.071271 0.030303 0.085141 0.993355
0.068423 0.026102 0.080443 0.994065
0.046348 0.029442 0.07651 0.995556
0.044276 0.028139 0.080846 0.995345
0.034643 0.02444 0.075972 0.996208
0.024722 0.022198 0.076587 0.996509
0.019827 0.021941 0.077437 0.996559
0.014772 0.022603 0.0776 0.996619
0.013716 0.020905 0.07272 0.997039
0.011217 0.018853 0.065188 0.997632
0.01087 0.018109 0.059338 0.998015
0.009109 0.018043 0.056717 0.998186
0.003241 0.018102 0.052316 0.998461
0.001235 0.019399 0.05357 0.998375
-0.005958 0.021437 0.048287 0.998586
-0.001825 0.023099 0.054435 0.998249
-0.005583 0.02345 0.05942 0.997942
-0.020264 0.026095 0.054877 0.997946
-0.033931 0.031556 0.051058 0.99762
-0.051666 0.035805 0.046375 0.996944
-0.074721 0.036638 0.039264 0.995757
-0.09602 0.036823 0.038089 0.993968
-0.119433 0.035717 0.040306 0.991381
-0.150545 0.035741 0.04132 0.987092
-0.185779 0.035635 0.037271 0.981238
-0.222987 0.035354 0.028491 0.973763
-0.257451 0.035803 0.026645 0.96526
-0.293402 0.033381 0.026803 0.95503
-0.33894 0.023976 0.02695 0.940116
-0.375786 0.020875 0.02946 0.926003
-0.4095 0.019906 0.029598 0.911612
-0.440453 0.023051 0.029989 0.896978
-0.467525 0.029121 0.028567 0.883038
-0.48374 0.036233 0.02829 0.874004
-0.492172 0.039782 0.025283 0.869221
-0.502518 0.039135 0.023757 0.863354
-0.512845 0.035858 0.023081 0.857422
-0.523225 0.034593 0.024621 0.851136
-0.536474 0.034896 0.021879 0.842912
-0.550884 0.036537 0.017037 0.833608
-0.565884 0.03742 0.015102 0.823497
-0.58112 0.035687 0.012051 0.812946
-0.595731 0.03303 0.008351 0.802461
-0.609414 0.032473 0.003946 0.792177
-0.620305 0.034102 -0.001127 0.783618
-0.632451 0.039716 -0.006197 0.773557
-0.640088 0.041441 -0.005914 0.767161
-0.640143 0.043649 0.000857 0.767015
-0.646595 0.045341 0.003237 0.761478
-0.658959 0.045112 -0.000517 0.750825
-0.668311 0.046895 -0.003087 0.742396
-0.675233 0.050652 -0.000928 0.735863
-0.693599 0.046536 -0.004784 0.71884
-0.710076 0.040834 -0.004072 0.702928
-0.722738 0.039225 -0.001705 0.690006
-0.733965 0.038755 -0.001962 0.678078
-0.743541 0.040774 -0.003842 0.667435
-0.755807 0.040887 -0.005506 0.653494
-0.769749 0.03821 -0.008079 0.637151
-0.783304 0.03836 -0.00855 0.620396
-0.801104 0.034827 -0.012923 0.597372
-0.819571 0.02951 -0.013618 0.572056
-0.833578 0.029179 -0.011612 0.551508
-0.847255 0.02705 -0.013055 0.530336
-0.858722 0.027821 -0.015533 0.51145
-0.865973 0.031184 -0.012942 0.49895
-0.872446 0.035667 -0.014913 0.487179
-0.884121 0.034288 -0.012598 0.465829
-0.89475 0.033572 -0.010419 0.445182
-0.906055 0.033344 -0.015032 0.421577
-0.913917 0.037517 -0.017451 0.403788
-0.922287 0.044363 -0.024329 0.383179
-0.931081 0.046559 -0.028024 0.360743
-0.938017 0.04361 -0.022673 0.343087
-0.944788 0.036887 -0.020248 0.324969
-0.955652 0.019661 -0.020369 0.293135
-0.960833 0.019666 -0.021661 0.27558
-0.966655 0.029401 -0.01301 0.254056
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.970871 0.03699 -0.006242 0.236648
-0.993926 -0.032049 -0.038537 -0.097973
-0.991867 -0.034549 -0.033778 -0.117754
-0.988789 -0.042461 -0.032429 -0.139435
-0.985642 -0.049488 -0.030232 -0.15858
-0.98073 -0.049933 -0.020245 -0.187793
-0.973949 -0.049326 -0.005987 -0.221257
-0.968021 -0.041575 0.000225 -0.247402
-0.959176 -0.043614 0.007484 -0.279326
-0.952997 -0.040568 0.013987 -0.299926
-0.945351 -0.038867 0.023487 -0.322876
-0.940434 -0.025602 0.034285 -0.337273
-0.922828 -0.021613 0.057652 -0.380259
-0.908639 -0.018233 0.073448 -0.410668
-0.895586 -0.007099 0.090325 -0.435564
-0.885652 -0.004898 0.102194 -0.452939
-0.873726 0.002829 0.11547 -0.472505
-0.863775 0.003182 0.122145 -0.488838
-0.864894 -0.006083 0.112198 -0.489217
-0.866382 -0.003598 0.105853 -0.488022
-0.8629 0.001399 0.103661 -0.494627
-0.856495 0.001172 0.104473 -0.505471
-0.843443 0.002365 0.105187 -0.526815
-0.840298 0.010163 0.09934 -0.532849
-0.831844 0.010056 0.092703 -0.547121
-0.820081 0.005866 0.088066 -0.5654
-0.81156 0.005152 0.084016 -0.578174
-0.802628 0.014323 0.079684 -0.590961
-0.791535 0.017657 0.07282 -0.606512
-0.778793 0.019608 0.067763 -0.623302
-0.768941 0.021489 0.066604 -0.635478
-0.760367 0.023335 0.065323 -0.645778
-0.748207 0.019479 0.063352 -0.660146
-0.737612 0.0253 0.063712 -0.671736
-0.712401 0.025087 0.07175 -0.697644
-0.698572 0.031109 0.073161 -0.71111
-0.685893 0.036007 0.073388 -0.723097
-0.673108 0.036626 0.073225 -0.734998
-0.659795 0.035355 0.074911 -0.746866
-0.652154 0.035536 0.074496 -0.75358
-0.641569 0.036157 0.076015 -0.762433
-0.631155 0.040247 0.073801 -0.771088
-0.612026 0.039917 0.069819 -0.786738
-0.583083 0.044164 0.068946 -0.808276
-0.548798 0.045998 0.07239 -0.831544
-0.529214 0.050509 0.071802 -0.843935
-0.511263 0.051957 0.076189 -0.854462
-0.49477 0.055532 0.078047 -0.863729
-0.478126 0.06203 0.07648 -0.872754
-0.452001 0.071382 0.076989 -0.885817
-0.422057 0.078575 0.079606 -0.899642
-0.40269 0.077008 0.078685 -0.908691
-0.385517 0.069897 0.076666 -0.91685
-0.379012 0.058664 0.071019 -0.920796
-0.378396 0.048992 0.062029 -0.922263
-0.375139 0.04499 0.050496 -0.924498
-0.368844 0.04214 0.039399 -0.927699
-0.351847 0.041122 0.03763 -0.934396
-0.341756 0.044517 0.031933 -0.93819
-0.335037 0.048408 0.027589 -0.940556
-0.322665 0.049231 0.029423 -0.944774
-0.307955 0.04643 0.033347 -0.949682
-0.290993 0.042876 0.038141 -0.955003
-0.271392 0.038278 0.044603 -0.960672
-0.258091 0.037841 0.044352 -0.96436
-0.247566 0.0388 0.047055 -0.96695
-0.239601 0.038163 0.04393 -0.969126
-0.222151 0.031852 0.043194 -0.973534
-0.202472 0.025726 0.037203 -0.978243
-0.180281 0.020035 0.033043 -0.982856
-0.163881 0.017996 0.031422 -0.985815
-0.152405 0.020832 0.032198 -0.987574
-0.150246 0.026329 0.024301 -0.987999
-0.139748 0.026434 0.023963 -0.989544
-0.132075 0.024621 0.019159 -0.990749
-0.115708 0.026836 0.024539 -0.992618
-0.102621 0.030648 0.024945 -0.993935
-0.093843 0.033207 0.02707 -0.994665
-0.081782 0.030617 0.030821 -0.995703
-0.06901 0.027847 0.035121 -0.996609
-0.058667 0.027929 0.034178 -0.997301
-0.040052 0.028997 0.040896 -0.997939
-0.031987 0.030282 0.038816 -0.998275
-0.031459 0.03205 0.032955 -0.998447
-0.017974 0.031626 0.041639 -0.99847
-0.012643 0.032082 0.043421 -0.998462
-0.013811 0.032536 0.039167 -0.998607
-0.008527 0.029576 0.043737 -0.998569
-0.00786 0.028075 0.04556 -0.998536
-0.010117 0.02658 0.048012 -0.998442
-0.009357 0.025172 0.048207 -0.998476
-0.009967 0.023292 0.04824 -0.998514
-0.011551 0.02225 0.047074 -0.998577
-0.011009 0.021736 0.047025 -0.998597
-0.011369 0.021041 0.046767 -0.99862
-0.013338 0.021183 0.045565 -0.998648
-0.013395 0.019839 0.045836 -0.998662
-0.013798 0.018768 0.044101 -0.998756
-0.016546 0.020351 0.039231 -0.998886
-0.016245 0.023417 0.035839 -0.998951
-0.014149 0.023046 0.036428 -0.99897
-0.01393 0.022929 0.034252 -0.999053
-0.012439 0.023673 0.035323 -0.999018
-0.010612 0.025166 0.03562 -0.998992
-0.017623 0.026805 0.028816 -0.99907
-0.018657 0.027154 0.026078 -0.999117
-0.016735 0.026817 0.026297 -0.999154
-0.017309 0.027182 0.024855 -0.999172
-0.018829 0.028211 0.020969 -0.999205
-0.013448 0.02853 0.023076 -0.999236
-0.011284 0.029606 0.024689 -0.999193
-0.011234 0.029561 0.022427 -0.999248
-0.010001 0.028547 0.021345 -0.999315
-0.007608 0.027475 0.022943 -0.99933
-0.004267 0.026464 0.022903 -0.999378
-0.001096 0.023858 0.024981 -0.999403
-0.003221 0.025045 0.023342 -0.999409
-0.00615 0.027625 0.020696 -0.999385
-0.013144 0.029069 0.017813 -0.999332
-0.017035 0.031846 0.017379 -0.999197
-0.013303 0.036986 0.017256 -0.999078
-0.013772 0.043551 0.017332 -0.998806
-0.016021 0.049256 0.010469 -0.998603
-0.015725 0.052392 0.007689 -0.998473
-0.019548 0.055562 0.005214 -0.99825
-0.018154 0.056567 0.010574 -0.998178
-0.017555 0.053443 0.016166 -0.998286
-0.017162 0.050124 0.017634 -0.99844
-0.012684 0.052446 0.02033 -0.998336
-0.009039 0.061673 0.028867 -0.997638
-0.005505 0.0654 0.036661 -0.99717
-0.003508 0.066 0.05413 -0.996344
-0.001607 0.062746 0.076268 -0.99511
0.002086 0.056068 0.103585 -0.993037
0.003039 0.048111 0.129554 -0.9904
-0.008826 0.047354 0.144882 -0.988276
-0.006201 0.042913 0.176651 -0.983318
-0.009571 0.037872 0.197907 -0.979442
-0.01093 0.034319 0.220362 -0.974753
-0.018749 0.034044 0.236772 -0.970788
-0.0236 0.029327 0.26023 -0.964813
-0.032138 0.025999 0.278784 -0.959464
-0.039424 0.023247 0.298611 -0.953277
-0.045172 0.023997 0.315273 -0.947621
-0.050572 0.021294 0.34001 -0.93882
-0.047789 0.017892 0.366855 -0.928877
-0.051043 0.020686 0.3843 -0.921564
-0.055854 0.021195 0.400478 -0.914357
-0.056812 0.019429 0.422261 -0.904484
-0.056728 0.01609 0.439385 -0.896361
-0.064434 0.016283 0.453191 -0.888933
-0.06457 0.016577 0.469889 -0.880205
-0.057774 0.0142 0.490802 -0.869238
-0.065149 0.019081 0.50617 -0.859758
-0.073609 0.027697 0.527277 -0.846046
-0.078105 0.024101 0.555604 -0.82742
-0.084734 0.016179 0.57468 -0.813819
-0.090673 0.005257 0.586251 -0.805022
-0.091662 -0.00705 0.594332 -0.798948
-0.09049 -0.014107 0.606538 -0.789762
-0.088148 -0.016468 0.623725 -0.776483
-0.078242 -0.016613 0.640902 -0.763444
-0.074895 -0.00602 0.655642 -0.751324
-0.067552 -0.00349 0.666869 -0.742099
-0.058003 -0.006766 0.681975 -0.72904
-0.054931 -0.003558 0.691582 -0.720197
-0.052873 0.000986 0.703026 -0.709195
-0.05269 0.004417 0.711736 -0.700455
-0.057344 0.008484 0.721526 -0.689956
-0.052362 5.8E-05 0.732871 -0.67835
-0.048658 -0.00589 0.747675 -0.662254
-0.047828 -0.008111 0.761882 -0.645897
-0.047001 -0.004064 0.776334 -0.628553
-0.04678 -0.000372 0.787535 -0.614491
-0.044284 0.004266 0.800719 -0.597385
-0.043585 0.009977 0.807822 -0.587728
-0.045753 0.014003 0.81259 -0.580868
-0.048129 0.011566 0.821796 -0.567628
-0.05161 0.012482 0.830448 -0.55456
-0.056996 0.016465 0.837274 -0.543556
-0.057979 0.021188 0.84355 -0.533491
-0.057166 0.025166 0.848422 -0.525622
-0.056786 0.026452 0.851628 -0.520389
-0.053802 0.021557 0.8571 -0.511879
-0.053411 0.020108 0.857147 -0.5119
-0.05294 0.020494 0.860068 -0.507011
-0.055425 0.015044 0.868522 -0.492313
-0.057888 0.023069 0.870604 -0.488022
-0.056038 0.035023 0.874404 -0.480678
-0.047208 0.041228 0.877911 -0.474704
-0.039469 0.040064 0.88298 -0.466029
-0.035768 0.03 0.891444 -0.45072
-0.023202 0.019835 0.895682 -0.443647
-0.01741 0.01169 0.903967 -0.427089
-0.010023 -0.001208 0.912589 -0.408753
-0.024503 0.002549 0.919587 -0.392112
-0.037967 -0.004668 0.925238 -0.377454
-0.035969 -0.011874 0.93067 -0.363893
-0.02593 -0.006239 0.933142 -0.358517
-0.016502 -0.010422 0.936439 -0.350289
-0.014215 -0.007218 0.937693 -0.347099
-0.009993 -0.007384 0.938567 -0.344873
-0.01255 -0.016512 0.940761 -0.338435
-0.01844 -0.017121 0.942349 -0.333683
-0.01658 -0.012258 0.946105 -0.323204
-0.00988 -0.008369 0.9498 -0.312589
-0.005531 -0.005452 0.95175 -0.306775
-0.00698 -0.009308 0.952547 -0.304169
-0.003977 -0.010295 0.953152 -0.302291
-0.012735 -0.002703 0.952789 -0.303353
0.000686 -0.024732 0.955213 -0.294883
0.001618 -0.039327 0.956838 -0.287945
-0.007887 -0.035218 0.962712 -0.268109
-0.020004 -0.027695 0.971687 -0.233789
-0.026166 -0.020812 0.977735 -0.207165
-0.030725 -0.034699 0.977483 -0.20586
-0.028117 -0.039441 0.978682 -0.199587
-0.026977 -0.03345 0.98073 -0.190585
-0.026865 -0.028574 0.986437 -0.159383
-0.013547 -0.042225 0.991781 -0.120018
-0.000209 -0.070819 0.989798 -0.123631
-0.005288 -0.044426 0.988608 -0.14371
-0.012929 -0.045773 0.98945 -0.136841
